DATE,COUNTY,INDIVIDUALS,CASELOADS,ISSUANCE
2017-09-01,Cumberland,9023,4480,1085349
2017-09-01,Davidson,82681,37511,10561462
2017-09-01,Decatur,2252,1184,265828
2017-09-01,Dekalb,3767,1919,475111
2017-09-01,Dickson,7615,3743,973253
2017-09-01,Dyer,7871,3977,981055
2017-09-01,Fayette,5877,3205,757488
2017-09-01,Fentress,4484,2379,497908
2017-09-01,Franklin,4912,2405,592792
2017-09-01,Gibson,9141,4550,1094941
2017-09-01,Giles,4388,2221,524867
2017-09-01,Grainger,4270,2093,501801
2017-09-01,Greene,9825,5138,1138571
2017-09-01,Grundy,3797,1964,454532
2017-09-01,Hamblen,11038,5478,1354822
2017-09-01,Hamilton,50419,26034,6606762
2017-09-01,Hancock,2493,1325,289861
2017-09-01,Hardeman,5243,2729,639149
2017-09-01,Hardin,5666,2999,670984
2017-09-01,Hawkins,10706,5299,1248909
2017-09-01,Haywood,4549,2483,557914
2017-09-01,Henderson,5564,2875,658665
2017-09-01,Henry,6473,3229,779092
2017-09-01,Hickman,4680,2255,582089
2017-09-01,Houston,1409,665,166432
2017-09-01,Humphreys,2934,1372,355939
2017-09-01,Jackson,2321,1260,269693
2017-09-01,Jefferson,8163,3986,959923
2017-09-01,Johnson,3658,2069,427582
2017-09-01,Knox,51151,25454,6243814
2017-09-01,Lake,1938,1066,239204
2017-09-01,Lauderdale,6201,3143,787546
2017-09-01,Lawrence,6867,3370,804410
2017-09-01,Lewis,2014,1044,236883
2017-09-01,Lincoln,4851,2299,566123
2017-09-01,Loudon,5297,2505,647628
2017-09-01,Macon,5344,2521,655391
2017-09-01,Madison,16846,8445,2139417
2017-09-01,Marion,5232,2662,660366
2017-09-01,Marshall,4331,2009,520545
2017-09-01,Maury,10961,5315,1369351
2017-09-01,Meigs,2622,1315,327144
2017-09-01,Monroe,8603,4194,1016380
2017-09-01,Montgomery,23727,10739,3030585
2017-09-01,Moore,535,238,59010
2017-09-01,Morgan,4388,2178,534327
2017-09-01,McMinn,9089,4520,1138781
2017-09-01,McNairy,5402,2835,631213
2017-09-01,Obion,6158,3141,754303
2017-09-01,Overton,3564,1884,399730
2017-09-01,Perry,1474,735,178785
2017-09-01,Pickett,768,412,79504
2017-09-01,Polk,2870,1414,342882
2017-09-01,Putnam,11117,5613,1381853
2017-09-01,Rhea,6895,3372,858032
2017-09-01,Roane,8323,4194,1001295
2017-09-01,Robertson,8485,3913,1092168
2017-09-01,Rutherford,28166,12192,3607940
2017-09-01,Scott,6753,3413,782879
2017-09-01,Sequatchie,3110,1566,384862
2017-09-01,Sevier,11595,5535,1318616
2017-09-01,Shelby,219458,106690,30303715
2017-09-01,Smith,2916,1398,353694
2017-09-01,Stewart,2064,943,231627
2017-09-01,Sullivan,25291,12767,3029927
2017-09-01,Sumner,16204,7281,2028732
2017-09-01,Tipton,10047,4947,1298469
2017-09-01,Trousdale,1433,731,178860
2017-09-01,Unicoi,3060,1612,347240
2017-09-01,Union,4374,2074,511115
2017-09-01,Van Buren,998,490,110984
2017-09-01,Warren,7967,3846,979113
2017-09-01,Washington,17680,9433,2156949
2017-09-01,Wayne,2351,1222,266461
2017-09-01,Weakley,5852,3014,710233
2017-09-01,White,4880,2414,574557
2017-09-01,Williamson,4601,2095,543882
2017-09-01,Wilson,10091,4735,1300005
2017-10-01,Anderson,12035,6100,1436535
2017-10-01,Bedford,9621,4415,1233844
2017-10-01,Benton,3023,1540,350457
2017-10-01,Bledsoe,2861,1461,339546
2017-10-01,Blount,14437,7537,1753748
2017-10-01,Bradley,15920,7871,1980763
2017-10-01,Campbell,10263,5675,1230341
2017-10-01,Cannon,2179,1107,269665
2017-10-01,Carroll,5356,2737,623417
2017-10-01,Carter,10020,5138,1143465
2017-10-01,Cheatham,4297,1920,539010
2017-10-01,Chester,2839,1369,322627
2017-10-01,Claiborne,6639,3434,764811
2017-10-01,Clay,1712,921,184670
2017-10-01,Cocke,9519,5077,1125792
2017-10-01,Coffee,9564,4556,1200281
2017-10-01,Crockett,2567,1267,301404
2017-10-01,Cumberland,9004,4473,1056669
2017-10-01,Davidson,81983,37250,10289370
2017-10-01,Decatur,2247,1181,260359
2017-10-01,Dekalb,3749,1907,466191
2017-10-01,Dickson,7498,3709,944327
2017-10-01,Dyer,7796,3975,932001
2017-10-01,Fayette,5787,3156,722447
2017-10-01,Fentress,4438,2364,484303
2017-10-01,Franklin,4977,2443,597432
2017-10-01,Gibson,9003,4519,1049964
2017-10-01,Giles,4417,2243,521533
2017-10-01,Grainger,4281,2108,492173
2017-10-01,Greene,9815,5125,1108873
2017-10-01,Grundy,3774,1955,442633
2017-10-01,Hamblen,10925,5464,1328569
2017-10-01,Hamilton,50321,26041,6491585
2017-10-01,Hancock,2473,1317,283541
2017-10-01,Hardeman,5081,2667,605940
2017-10-01,Hardin,5654,3025,661327
2017-10-01,Hawkins,10601,5295,1229951
2017-10-01,Haywood,4500,2462,530238
2017-10-01,Henderson,5525,2866,645147
2017-10-01,Henry,6529,3240,772021
2017-10-01,Hickman,4676,2258,567084
2017-10-01,Houston,1424,670,170020
2017-10-01,Humphreys,2935,1369,351552
2017-10-01,Jackson,2347,1281,272768
2017-10-01,Jefferson,8147,3951,940672
2017-10-01,Johnson,3648,2076,421155
2017-10-01,Knox,50885,25391,6126421
2017-10-01,Lake,1933,1063,235317
2017-10-01,Lauderdale,6097,3106,740711
2017-10-01,Lawrence,6863,3346,792104
2017-10-01,Lewis,2004,1029,234052
2017-10-01,Lincoln,4861,2296,563942
2017-10-01,Loudon,5270,2503,626687
2017-10-01,Macon,5332,2497,641997
2017-10-01,Madison,16974,8543,2084995
2017-10-01,Marion,5293,2663,659662
2017-10-01,Marshall,4334,2003,511655
2017-10-01,Maury,10921,5290,1335452
2017-10-01,Meigs,2644,1323,328489
2017-10-01,Monroe,8497,4173,989578
2017-10-01,Montgomery,23841,10808,3008399
2017-10-01,Moore,538,243,56433
2017-10-01,Morgan,4329,2137,517104
2017-10-01,McMinn,9021,4467,1102463
2017-10-01,McNairy,5301,2776,601135
2017-10-01,Obion,5987,3058,704898
2017-10-01,Overton,3572,1874,394076
2017-10-01,Perry,1510,744,179137
2017-10-01,Pickett,765,415,80316
2017-10-01,Polk,2866,1407,332184
2017-10-01,Putnam,11119,5617,1356823
2017-10-01,Rhea,6932,3401,856827
2017-10-01,Roane,8236,4170,968118
2017-10-01,Robertson,8407,3871,1070493
2017-10-01,Rutherford,27639,12058,3454612
2017-10-01,Scott,6644,3369,762554
2017-10-01,Sequatchie,3095,1566,377805
2017-10-01,Sevier,11538,5527,1288717
2017-10-01,Shelby,218653,106253,29845069
2017-10-01,Smith,2921,1414,349007
2017-10-01,Stewart,2061,947,231775
2017-10-01,Sullivan,25186,12767,2945319
2017-10-01,Sumner,16186,7320,1995759
2017-10-01,Tipton,9959,4888,1257361
2017-10-01,Trousdale,1389,716,174369
2017-10-01,Unicoi,3081,1631,342314
2017-10-01,Union,4322,2056,497321
2017-10-01,Van Buren,983,482,108495
2017-10-01,Warren,8045,3893,975190
2017-10-01,Washington,17619,9406,2111951
2017-10-01,Wayne,2414,1251,270653
2017-10-01,Weakley,5703,2959,674394
2017-10-01,White,4958,2436,573491
2017-10-01,Williamson,4575,2096,538196
2017-10-01,Wilson,10123,4731,1276275
2017-11-01,Anderson,12006,6059,1424596
2017-11-01,Bedford,9563,4379,1224899
2017-11-01,Benton,3079,1546,362700
2017-11-01,Bledsoe,2885,1475,343559
2017-11-01,Blount,14413,7511,1735325
2017-11-01,Bradley,16034,7935,1993986
2017-11-01,Campbell,10256,5673,1224050
2017-11-01,Cannon,2183,1104,265285
2017-11-01,Carroll,5349,2737,623997
2017-11-01,Carter,10100,5138,1153611
2017-11-01,Cheatham,4189,1879,523106
2017-11-01,Chester,2837,1369,318552
2017-11-01,Claiborne,6557,3395,749317
2017-11-01,Clay,1700,914,183030
2017-11-01,Cocke,9539,5088,1124473
2017-11-01,Coffee,9632,4559,1209238
2017-11-01,Crockett,2571,1270,297307
2017-11-01,Cumberland,8819,4405,1037741
2017-11-01,Davidson,81809,37097,10264819
2017-11-01,Decatur,2239,1176,259212
2017-11-01,Dekalb,3721,1875,462443
2017-11-01,Dickson,7521,3716,940407
2017-11-01,Dyer,7887,4000,940748
2017-11-01,Fayette,5948,3198,737025
2017-11-01,Fentress,4436,2360,486087
2017-11-01,Franklin,4987,2458,596481
2017-11-01,Gibson,9051,4507,1053051
2017-11-01,Giles,4414,2234,526506
2017-11-01,Grainger,4225,2072,490365
2017-11-01,Greene,9717,5064,1108009
2017-11-01,Grundy,3774,1965,444061
2017-11-01,Hamblen,10866,5407,1307809
2017-11-01,Hamilton,50212,26015,6467320
2017-11-01,Hancock,2467,1324,284183
2017-11-01,Hardeman,5189,2713,613722
2017-11-01,Hardin,5620,2981,656928
2017-11-01,Hawkins,10630,5273,1232188
2017-11-01,Haywood,4531,2484,543148
2017-11-01,Henderson,5515,2863,651738
2017-11-01,Henry,6448,3201,761018
2017-11-01,Hickman,4609,2213,557871
2017-11-01,Houston,1360,653,161863
2017-11-01,Humphreys,2892,1348,345897
2017-11-01,Jackson,2260,1245,260935
2017-11-01,Jefferson,8065,3913,932469
2017-11-01,Johnson,3648,2065,423457
2017-11-01,Knox,50854,25314,6097690
2017-11-01,Lake,1909,1059,230843
2017-11-01,Lauderdale,6145,3123,740688
2017-11-01,Lawrence,6875,3334,793654
2017-11-01,Lewis,2017,1042,236539
2017-11-01,Lincoln,4908,2310,574325
2017-11-01,Loudon,5286,2507,634934
2017-11-01,Macon,5199,2437,622121
2017-11-01,Madison,17402,8714,2122947
2017-11-01,Marion,5328,2687,672531
2017-11-01,Marshall,4376,2026,519363
2017-11-01,Maury,10698,5168,1307433
2017-11-01,Meigs,2609,1303,325340
2017-11-01,Monroe,8525,4167,980217
2017-11-01,Montgomery,24029,10906,3012022
2017-11-01,Moore,536,247,56667
2017-11-01,Morgan,4345,2144,516345
2017-11-01,McMinn,9106,4528,1121028
2017-11-01,McNairy,5203,2740,588853
2017-11-01,Obion,6092,3097,711681
2017-11-01,Overton,3539,1859,388699
2017-11-01,Perry,1448,716,172329
2017-11-01,Pickett,775,415,79806
2017-11-01,Polk,2905,1412,338636
2017-11-01,Putnam,11186,5653,1371121
2017-11-01,Rhea,6893,3398,849012
2017-11-01,Roane,8204,4146,975636
2017-11-01,Robertson,8359,3844,1051620
2017-11-01,Rutherford,27762,12060,3467292
2017-11-01,Scott,6604,3356,755445
2017-11-01,Sequatchie,3126,1568,380968
2017-11-01,Sevier,11379,5458,1270113
2017-11-01,Shelby,217118,105434,29601807
2017-11-01,Smith,2928,1403,353377
2017-11-01,Stewart,2026,946,226031
2017-11-01,Sullivan,25176,12762,2959983
2017-11-01,Sumner,16120,7263,1990735
2017-11-01,Tipton,10177,4967,1274798
2017-11-01,Trousdale,1396,721,170939
2017-11-01,Unicoi,3053,1606,343124
2017-11-01,Union,4358,2060,506085
2017-11-01,Van Buren,980,481,106182
2017-11-01,Warren,8010,3877,966783
2017-11-01,Washington,17538,9360,2105049
2017-11-01,Wayne,2412,1249,269977
2017-11-01,Weakley,5734,2955,674126
2017-11-01,White,4921,2421,563172
2017-11-01,Williamson,4430,2023,517350
2017-11-01,Wilson,9955,4681,1247795
2017-12-01,Anderson,11999,6081,1421295
2017-12-01,Bedford,9572,4392,1228408
2017-12-01,Benton,3046,1537,357652
2017-12-01,Bledsoe,2892,1468,345134
2017-12-01,Blount,14423,7514,1739644
2017-12-01,Bradley,16125,7965,2023292
2017-12-01,Campbell,10255,5645,1224310
2017-12-01,Cannon,2152,1089,270208
2017-12-01,Carroll,5305,2696,617318
2017-12-01,Carter,9961,5082,1125141
2017-12-01,Cheatham,4181,1879,522795
2017-12-01,Chester,2798,1341,317670
2017-12-01,Claiborne,6532,3382,745852
2017-12-01,Clay,1698,918,182869
2017-12-01,Cocke,9446,5049,1109316
2017-12-01,Coffee,9570,4580,1201049
2017-12-01,Crockett,2532,1263,291085
2017-12-01,Cumberland,8771,4376,1030190
2017-12-01,Davidson,81134,36837,10146592
2017-12-01,Decatur,2239,1176,259181
2017-12-01,Dekalb,3636,1834,454365
2017-12-01,Dickson,7466,3706,939985
2017-12-01,Dyer,7850,3982,941202
2017-12-01,Fayette,5881,3154,718350
2017-12-01,Fentress,4358,2329,480857
2017-12-01,Franklin,4970,2450,598539
2017-12-01,Gibson,8898,4445,1033686
2017-12-01,Giles,4376,2216,514015
2017-12-01,Grainger,4161,2064,484425
2017-12-01,Greene,9629,5035,1101385
2017-12-01,Grundy,3767,1961,442580
2017-12-01,Hamblen,10863,5431,1308082
2017-12-01,Hamilton,50047,25969,6445876
2017-12-01,Hancock,2434,1317,282126
2017-12-01,Hardeman,5227,2744,614081
2017-12-01,Hardin,5582,2965,655010
2017-12-01,Hawkins,10553,5244,1225924
2017-12-01,Haywood,4556,2474,548384
2017-12-01,Henderson,5410,2808,641907
2017-12-01,Henry,6307,3171,749723
2017-12-01,Hickman,4536,2199,553369
2017-12-01,Houston,1370,662,165733
2017-12-01,Humphreys,2913,1357,350259
2017-12-01,Jackson,2246,1227,257405
2017-12-01,Jefferson,8007,3886,920346
2017-12-01,Johnson,3657,2054,419645
2017-12-01,Knox,50363,25112,6020504
2017-12-01,Lake,1876,1038,222786
2017-12-01,Lauderdale,6120,3125,735792
2017-12-01,Lawrence,6895,3353,805072
2017-12-01,Lewis,1990,1027,230561
2017-12-01,Lincoln,4911,2305,574527
2017-12-01,Loudon,5259,2500,629189
2017-12-01,Macon,5056,2386,601775
2017-12-01,Madison,17311,8733,2124982
2017-12-01,Marion,5364,2694,679928
2017-12-01,Marshall,4311,2016,515463
2017-12-01,Maury,10795,5222,1339540
2017-12-01,Meigs,2590,1286,324622
2017-12-01,Monroe,8473,4163,983185
2017-12-01,Montgomery,24082,10906,3037187
2017-12-01,Moore,557,254,60112
2017-12-01,Morgan,4251,2107,502856
2017-12-01,McMinn,9005,4483,1100078
2017-12-01,McNairy,5106,2695,574250
2017-12-01,Obion,6000,3070,702569
2017-12-01,Overton,3585,1879,398906
2017-12-01,Perry,1434,723,170321
2017-12-01,Pickett,782,417,82054
2017-12-01,Polk,2874,1404,335273
2017-12-01,Putnam,11036,5581,1348430
2017-12-01,Rhea,6948,3416,863789
2017-12-01,Roane,8094,4101,962149
2017-12-01,Robertson,8279,3819,1043424
2017-12-01,Rutherford,27640,11974,3437694
2017-12-01,Scott,6520,3319,747113
2017-12-01,Sequatchie,3109,1575,386219
2017-12-01,Sevier,11395,5457,1270692
2017-12-01,Shelby,216426,105079,29439409
2017-12-01,Smith,2854,1369,339881
2017-12-01,Stewart,2039,938,227426
2017-12-01,Sullivan,24952,12672,2944212
2017-12-01,Sumner,15975,7200,1979170
2017-12-01,Tipton,10002,4890,1247214
2017-12-01,Trousdale,1381,705,168510
2017-12-01,Unicoi,3061,1614,346059
2017-12-01,Union,4337,2049,509738
2017-12-01,Van Buren,946,477,102463
2017-12-01,Warren,7903,3862,955533
2017-12-01,Washington,17423,9324,2088627
2017-12-01,Wayne,2442,1258,274301
2017-12-01,Weakley,5582,2886,648153
2017-12-01,White,4877,2401,567968
2017-12-01,Williamson,4412,2017,515893
2017-12-01,Wilson,9843,4626,1237426
2018-01-01,Anderson,11954,6060,1403557
2018-01-01,Bedford,9643,4428,1242228
2018-01-01,Benton,3036,1528,352850
2018-01-01,Bledsoe,2862,1474,345677
2018-01-01,Blount,14406,7512,1724110
2018-01-01,Bradley,15858,7892,1982005
2018-01-01,Campbell,10185,5610,1211256
2018-01-01,Cannon,2122,1092,265460
2018-01-01,Carroll,5283,2688,614443
2018-01-01,Carter,10043,5109,1129713
2018-01-01,Cheatham,4109,1859,512286
2018-01-01,Chester,2789,1345,314298
2018-01-01,Claiborne,6416,3354,726788
2018-01-01,Clay,1670,904,178926
2018-01-01,Cocke,9428,5057,1107742
2018-01-01,Coffee,9614,4577,1199710
2018-01-01,Crockett,2509,1263,292690
2018-01-01,Cumberland,8751,4376,1031196
2018-01-01,Davidson,79764,36306,9945275
2018-01-01,Decatur,2189,1150,253531
2018-01-01,Dekalb,3605,1832,444411
2018-01-01,Dickson,7373,3675,922393
2018-01-01,Dyer,7824,3958,934367
2018-01-01,Fayette,5835,3138,714268
2018-01-01,Fentress,4352,2328,473739
2018-01-01,Franklin,4926,2445,597363
2018-01-01,Gibson,8846,4439,1019801
2018-01-01,Giles,4417,2234,520529
2018-01-01,Grainger,4138,2038,472255
2018-01-01,Greene,9547,4999,1088624
2018-01-01,Grundy,3769,1966,441764
2018-01-01,Hamblen,10814,5412,1299828
2018-01-01,Hamilton,49687,25852,6377397
2018-01-01,Hancock,2425,1302,279627
2018-01-01,Hardeman,5215,2741,611212
2018-01-01,Hardin,5515,2936,647995
2018-01-01,Hawkins,10381,5191,1190630
2018-01-01,Haywood,4448,2443,530397
2018-01-01,Henderson,5402,2789,640393
2018-01-01,Henry,6250,3138,742994
2018-01-01,Hickman,4498,2189,546437
2018-01-01,Houston,1360,658,161699
2018-01-01,Humphreys,2834,1318,336591
2018-01-01,Jackson,2265,1221,258439
2018-01-01,Jefferson,8038,3917,923991
2018-01-01,Johnson,3690,2077,425825
2018-01-01,Knox,50017,24973,5967322
2018-01-01,Lake,1888,1046,224510
2018-01-01,Lauderdale,6171,3126,744310
2018-01-01,Lawrence,6779,3292,792635
2018-01-01,Lewis,1966,1014,226019
2018-01-01,Lincoln,4917,2316,575684
2018-01-01,Loudon,5286,2512,630240
2018-01-01,Macon,5073,2385,616534
2018-01-01,Madison,17213,8707,2111789
2018-01-01,Marion,5316,2707,665350
2018-01-01,Marshall,4262,1988,506147
2018-01-01,Maury,10638,5175,1308940
2018-01-01,Meigs,2566,1298,325162
2018-01-01,Monroe,8294,4104,950959
2018-01-01,Montgomery,23826,10832,3028448
2018-01-01,Moore,536,245,56088
2018-01-01,Morgan,4203,2100,495074
2018-01-01,McMinn,9025,4491,1102057
2018-01-01,McNairy,5148,2698,578899
2018-01-01,Obion,5922,3028,694580
2018-01-01,Overton,3553,1880,391480
2018-01-01,Perry,1436,716,170250
2018-01-01,Pickett,784,418,83033
2018-01-01,Polk,2838,1396,330526
2018-01-01,Putnam,11118,5593,1349247
2018-01-01,Rhea,6884,3396,854928
2018-01-01,Roane,8033,4090,953908
2018-01-01,Robertson,8281,3803,1037687
2018-01-01,Rutherford,27444,11889,3406605
2018-01-01,Scott,6472,3303,733018
2018-01-01,Sequatchie,3085,1552,377397
2018-01-01,Sevier,11283,5422,1267571
2018-01-01,Shelby,212103,102968,28889907
2018-01-01,Smith,2808,1356,335929
2018-01-01,Stewart,1959,901,223392
2018-01-01,Sullivan,24615,12586,2888872
2018-01-01,Sumner,15750,7138,1939452
2018-01-01,Tipton,9931,4876,1237698
2018-01-01,Trousdale,1394,710,169668
2018-01-01,Unicoi,3107,1625,353683
2018-01-01,Union,4252,2040,502249
2018-01-01,Van Buren,977,488,108429
2018-01-01,Warren,7892,3849,956087
2018-01-01,Washington,17237,9277,2074119
2018-01-01,Wayne,2403,1251,271733
2018-01-01,Weakley,5494,2834,629660
2018-01-01,White,4891,2442,561308
2018-01-01,Williamson,4389,1997,520331
2018-01-01,Wilson,9877,4637,1248823
2018-02-01,Anderson,11785,5983,1369552
2018-02-01,Bedford,9454,4345,1199349
2018-02-01,Benton,2999,1504,343108
2018-02-01,Bledsoe,2803,1439,328689
2018-02-01,Blount,14149,7349,1667557
2018-02-01,Bradley,15679,7853,1937800
2018-02-01,Campbell,10099,5567,1192247
2018-02-01,Cannon,2097,1073,258296
2018-02-01,Carroll,5209,2650,601869
2018-02-01,Carter,9922,5030,1103864
2018-02-01,Cheatham,4070,1834,505632
2018-02-01,Chester,2751,1329,308178
2018-02-01,Claiborne,6328,3286,709091
2018-02-01,Clay,1616,878,168660
2018-02-01,Cocke,9393,5061,1104366
2018-02-01,Coffee,9467,4524,1161555
2018-02-01,Crockett,2520,1262,289024
2018-02-01,Cumberland,8773,4360,1021371
2018-02-01,Davidson,79233,35964,9781746
2018-02-01,Decatur,2158,1145,245639
2018-02-01,Dekalb,3605,1828,438583
2018-02-01,Dickson,7277,3619,896999
2018-02-01,Dyer,7787,3910,919938
2018-02-01,Fayette,5846,3138,705386
2018-02-01,Fentress,4352,2332,468995
2018-02-01,Franklin,4798,2393,573978
2018-02-01,Gibson,8772,4394,996443
2018-02-01,Giles,4416,2229,512289
2018-02-01,Grainger,4089,2019,465838
2018-02-01,Greene,9479,4972,1067955
2018-02-01,Grundy,3746,1947,434421
2018-02-01,Hamblen,10654,5319,1257498
2018-02-01,Hamilton,49411,25588,6277863
2018-02-01,Hancock,2409,1295,275239
2018-02-01,Hardeman,5076,2682,590217
2018-02-01,Hardin,5469,2902,625668
2018-02-01,Hawkins,10354,5173,1183732
2018-02-01,Haywood,4471,2426,522117
2018-02-01,Henderson,5349,2773,626242
2018-02-01,Henry,6218,3121,728945
2018-02-01,Hickman,4419,2149,531710
2018-02-01,Houston,1369,667,161896
2018-02-01,Humphreys,2880,1331,337718
2018-02-01,Jackson,2225,1193,251510
2018-02-01,Jefferson,7888,3840,897867
2018-02-01,Johnson,3604,2030,402260
2018-02-01,Knox,49492,24728,5839765
2018-02-01,Lake,1874,1032,219441
2018-02-01,Lauderdale,6085,3100,722057
2018-02-01,Lawrence,6616,3230,759190
2018-02-01,Lewis,1970,1028,225502
2018-02-01,Lincoln,4968,2306,567936
2018-02-01,Loudon,5127,2448,597611
2018-02-01,Macon,4934,2315,584901
2018-02-01,Madison,16968,8593,2047536
2018-02-01,Marion,5281,2662,652398
2018-02-01,Marshall,4322,2024,511303
2018-02-01,Maury,10590,5164,1283096
2018-02-01,Meigs,2539,1281,316538
2018-02-01,Monroe,8113,4018,920074
2018-02-01,Montgomery,23648,10738,2935291
2018-02-01,Moore,550,250,58977
2018-02-01,Morgan,4145,2080,479462
2018-02-01,McMinn,9023,4463,1088620
2018-02-01,McNairy,5117,2657,569187
2018-02-01,Obion,5873,2993,683639
2018-02-01,Overton,3478,1848,380743
2018-02-01,Perry,1413,706,162860
2018-02-01,Pickett,775,417,79021
2018-02-01,Polk,2849,1398,326283
2018-02-01,Putnam,10888,5453,1303446
2018-02-01,Rhea,6783,3369,819989
2018-02-01,Roane,8070,4060,947624
2018-02-01,Robertson,8175,3787,1012074
2018-02-01,Rutherford,27175,11720,3320452
2018-02-01,Scott,6487,3301,732099
2018-02-01,Sequatchie,3000,1538,363003
2018-02-01,Sevier,11307,5370,1258538
2018-02-01,Shelby,209985,101931,28181010
2018-02-01,Smith,2793,1346,326217
2018-02-01,Stewart,1994,917,224190
2018-02-01,Sullivan,24266,12379,2809643
2018-02-01,Sumner,15595,7028,1891000
2018-02-01,Tipton,9849,4814,1213372
2018-02-01,Trousdale,1347,691,160849
2018-02-01,Unicoi,3024,1594,334829
2018-02-01,Union,4263,2024,492499
2018-02-01,Van Buren,959,477,103498
2018-02-01,Warren,7668,3756,913611
2018-02-01,Washington,16906,9084,2006808
2018-02-01,Wayne,2372,1249,270954
2018-02-01,Weakley,5433,2818,612170
2018-02-01,White,4866,2395,553760
2018-02-01,Williamson,4371,1994,506594
2018-02-01,Wilson,9678,4591,1213521
2018-03-01,Anderson,11486,5786,1325027
2018-03-01,Bedford,9365,4263,1180703
2018-03-01,Benton,3012,1493,340416
2018-03-01,Bledsoe,2821,1449,330180
2018-03-01,Blount,13728,7090,1612647
2018-03-01,Bradley,15461,7629,1895757
2018-03-01,Campbell,10164,5568,1193719
2018-03-01,Cannon,2081,1046,253102
2018-03-01,Carroll,5198,2584,589679
2018-03-01,Carter,9589,4808,1053608
2018-03-01,Cheatham,4064,1841,501742
2018-03-01,Chester,2736,1298,299699
2018-03-01,Claiborne,6320,3297,709283
2018-03-01,Clay,1594,856,165707
2018-03-01,Cocke,9308,5033,1093174
2018-03-01,Coffee,9532,4470,1165633
2018-03-01,Crockett,2465,1225,279764
2018-03-01,Cumberland,8608,4270,1009580
2018-03-01,Davidson,79052,35868,9803767
2018-03-01,Decatur,2159,1135,244533
2018-03-01,Dekalb,3486,1748,423092
2018-03-01,Dickson,7107,3495,862947
2018-03-01,Dyer,7733,3843,907558
2018-03-01,Fayette,5676,2983,678059
2018-03-01,Fentress,4284,2314,464171
2018-03-01,Franklin,4754,2359,571020
2018-03-01,Gibson,8633,4292,979936
2018-03-01,Giles,4290,2154,500646
2018-03-01,Grainger,3948,1923,441067
